propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,highlight
105938328,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/f3/5d/1267567439.webp,,17,2,1200.0,"{'price': {'amount': 1200.0, 'currencySuffix': '€/mes'}}",flat,rent,80.0,False,2,1,calle Pavía,Sevilla,Sevilla,Centro,es,Arenal - Museo - Tetuán,37.3843911,-5.9984045,False,https://www.idealista.com/inmueble/105938328/,530,"Piso en el Arenal, segunda planta sin ascensor, se distribuye en hall de entrada, salón, dos dormitorios y un baño. Tiene armarios empotrados y aire acondicionado en todas las estancias. Es un edificio muy bonito, con mucho encanto en una ubicación inmejorable a cinco minutos andando de la Catedral, Se alquila sin muebles, solamente la cocina y para larga estancia.",False,good,False,False,,15.0,{'typology': 'flat'},"{'subtitle': 'Arenal - Museo - Tetuán, Sevilla', 'title': 'Piso en calle Pavía'}",False,False,False,False,False,False,
99391108,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/a5/ef/1267571571.webp,14148,10,bj,700.0,"{'price': {'amount': 700.0, 'currencySuffix': '€/mes'}}",flat,rent,70.0,True,1,1,barrio Puerta Carmona-Puerta Osario-Amador de los Ríos,Sevilla,Sevilla,Centro,es,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.3933752,-5.9868892,False,https://www.idealista.com/inmueble/99391108/,929,"HOGALIA ofrece ref. 14148 PISO AMUEBLADO PARA LARGA DURACIÓN EN ZONA CENTRO. PISO EN PLANTA BAJA, compuesto por un dormitorio, cocina equipada amueblada y equipada con electrodomésticos, aire acondicionado frio/calor y armario empotrado, un baño, salón, carpintería interior de madera, carpintería exterior de aluminio, COMUNIDAD Y AGUA INCLUIDA EN RENTA MENSUAL. DISPONIBILIDAD INMEDIATA.",False,good,False,False,,10.0,{'typology': 'flat'},"{'subtitle': 'Puerta Carmona-Puerta Osario-Amador de los Ríos, Sevilla', 'title': 'Piso'}",False,False,False,False,False,False,
97587696,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/b9/77/984044977.webp,031711a,28,6,1250.0,"{'price': {'amount': 1250.0, 'currencySuffix': '€/mes'}}",flat,rent,94.0,False,4,2,barrio Arenal - Museo - Tetuán,Sevilla,Sevilla,Centro,es,Arenal - Museo - Tetuán,37.3876488,-6.0024092,False,https://www.idealista.com/inmueble/97587696/,618,"Le presentamos un piso en alquiler de 4 habitaciones, 100 m2 aprox. , 2 baños, salón-cocina. El piso está recién reformado y con estupendas calidades. Cocina amueblada y equipada. A/A por split, frío calor. Terraza-balcón a un patio muy luminoso. 6ª planta.  Disfrute de su piso en pleno centro, en la calle Arjona con todas las comodidades.   A destacar de la zona no solo su proximidad con el centro histórico de Sevilla y a la zona del Arenal o que está a 100 metros de Triana, sino que tiene excelente comunicación con la SE-30 y la A-49. Acceso estupendo en coche sin tener que atravesar todo el centro. Perfectamente rodeada por todos los servicios que le ofrece la zona tales como supermercados, comercios, paradas de autobuses, parada de metro PUERTA JEREZ.   VIVE, su mejor opción. Puede seguirnos en las redes sociales y en nuestra web grupo-vive. com.   Honorarios de agencia no incluidos.   DIA a disposición del consumidor.",False,good,False,True,,13.0,{'typology': 'flat'},"{'subtitle': 'Arenal - Museo - Tetuán, Sevilla', 'title': 'Piso'}",False,False,False,False,False,False,
105935657,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/78/10/1267480152.webp,,35,2,950.0,"{'price': {'amount': 950.0, 'currencySuffix': '€/mes'}}",duplex,rent,90.0,True,1,1,"calle Fernán Caballero, 2",Sevilla,Sevilla,Centro,es,Arenal - Museo - Tetuán,37.3914911,-5.9981547,True,https://www.idealista.com/inmueble/105935657/,400,whatsapp: 6.8. 5.8. 5.9. 2.0. 2 Jesús.,False,good,False,True,,11.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Arenal - Museo - Tetuán, Sevilla', 'title': 'Dúplex en calle Fernán Caballero, 2'}",False,False,False,False,False,False,
105933016,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/b1/d1/1267399313.webp,0106CC,13,1,1200.0,"{'price': {'amount': 1200.0, 'currencySuffix': '€/mes'}}",flat,rent,126.0,,4,2,barrio San Vicente,Sevilla,Sevilla,Centro,es,San Vicente,37.3952871,-6.0011132,False,https://www.idealista.com/inmueble/105933016/,896,"PRECIOSO PISO EN EL CENTRO DE SEVILLA! Vivienda en primera planta totalmente exterior de 126 metros construidos, distribuidos en salón, cocina amueblada con electrodomésticos, cuatro habitaciones y dos baños. Además, cuenta con plaza de garaje, terraza, aire acondicionado en salón y dormitorio principal. Muy buena ubicación, cerca de parada de autobuses, el rio, cerca de bares, supermercados y en pleno centro de Sevilla. Alquiler de larga duración (no estudiantes). Se solicita solvencia economica. No se admiten mascotas. Llame sin compromiso para más información.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",10.0,{'typology': 'flat'},"{'subtitle': 'San Vicente, Sevilla', 'title': 'Piso'}",False,False,False,False,False,False,
105931260,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4b/7b/09/1267346941.webp,15105,14,bj,1150.0,"{'price': {'amount': 1150.0, 'currencySuffix': '€/mes'}}",flat,rent,80.0,True,3,1,barrio Parque de los Principes - Calle Niebla,Sevilla,Sevilla,Los Remedios,es,Parque de los Principes - Calle Niebla,37.3786282,-6.0009314,False,https://www.idealista.com/inmueble/105931260/,1205,"Hogalia ofrece ref. 15105 piso amueblado en alquiler para estudiantes en zona triana, compuesto por tres dormitorios, salón, cocina amueblada y equipada con electrodomésticos, terraza, aire acondicionado frio/calor en salón. Carpintería exterior de aluminio e interior de madera. Finca en planta baja sin ascensor. Disponible curso escolar 2024/2025. Comunidad incluida en la renta mensual. Visitas ya! alquiler mínimo por 5 meses maximo 11. Especialistas en venta y alquiler de viviendas encuentra más en.",True,good,False,False,,14.0,{'typology': 'flat'},"{'subtitle': 'Parque de los Principes - Calle Niebla, Sevilla', 'title': 'Piso'}",False,False,False,False,False,False,
91135661,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a7/c9/71/1267256948.webp,00485,25,bj,850.0,"{'price': {'amount': 850.0, 'currencySuffix': '€/mes'}}",flat,rent,56.0,True,2,1,calle Molino,Sevilla,Sevilla,Centro,es,Alameda,37.3972981,-5.9925694,False,https://www.idealista.com/inmueble/91135661/,1004,"Esta vivienda que se sitúa en la Calle Molino, se encuentra muy cerca de la Alameda de Hércules y la Calle Feria, siendo su ubicación sin paso de vehículos a penas. Posee 2 dormitorios, 1 cuarto de baño completo con ducha, la cocina es pequeña pero amueblada, equipada con electrodomésticos y quedando independiente. Desde el salón se accede a un patio de uso privativo con una pequeña mesa y sillas. La vivienda a pesar de ser un bajo tiene gran luminosidad y es muy tranquilo, por la calle en la que se encuentra, que es semipeatonal, y siendo exterior uno de los dormitorios. En uno de los dormitorios tiene cama grande y en el otro 2 camas juntas.  Las puertas interiores son de madera y la principal de seguridad, solería de gres porcelánico y ventanas de aluminio con climalit modernas. Además, está climatizado por splits. El inmueble se encuentra muy cerca de la Iglesia de Onium Sanctorum, entre otras. A menos de 100 m de un supermercado. En el entorno dispone de farmacias, mercado de Abastos y demás servicios necesarios. Está muy cerca de La Alameda de Hércules, bulevar de ocio, con muchos restaurantes, bares, cafeterías y donde se realizan mercadillos entre otros acontecimientos. A menos de 10 minutos a pie, está la Plaza del Duque con tiendas de moda y el Centro Monumental de la ciudad. Tenemos a disposición del consumidor el Documento Informativo Abreviado.",True,good,False,False,,15.0,{'typology': 'flat'},"{'subtitle': 'Alameda, Sevilla', 'title': 'Piso en calle Molino'}",False,False,False,False,False,False,
105926813,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/5d/40/1267228940.webp,M-569,20,1,950.0,"{'price': {'amount': 950.0, 'currencySuffix': '€/mes'}}",flat,rent,70.0,True,2,1,calle Arjona s/n,Sevilla,Sevilla,Centro,es,Arenal - Museo - Tetuán,37.3892195,-6.002251,True,https://www.idealista.com/inmueble/105926813/,600,"OPORTUNIDAD. -. -. -. - En pleno centro HISTORICO de la ciudad y en un edificio catalogado a escasos 80 metros del puente de TRIANA, nos encontramos este soberbio apartamento de 2 dormitorios y un baño con la cocina independiente y gran salón-comedor, muy luminoso y tranquilo! Dispone de chimenea y Split de aire acondicionado- Se exige solvencia económica demostrable(contrato en vigor/nominas) Contrato de temporada(renovable por 9 u 11 mesespreguntar por otros tipos -El inquilino atenderá una comisión según ley(por temporalidad).",False,good,False,True,,14.0,{'typology': 'flat'},"{'subtitle': 'Arenal - Museo - Tetuán, Sevilla', 'title': 'Piso en calle Arjona s/n'}",False,False,False,False,False,False,
93945919,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/9b/4f/875804596.webp,M-313,23,2,950.0,"{'price': {'amount': 950.0, 'currencySuffix': '€/mes'}}",flat,rent,80.0,True,2,1,"calle Arjona, 9",Sevilla,Sevilla,Centro,es,Arenal - Museo - Tetuán,37.3895403,-6.0020775,True,https://www.idealista.com/inmueble/93945919/,591,"OPORTUNIDAD.,.,., . En edificio historico, entre SEVILLA y TRIANA. Nos encontramos este soberbio apartamento  amueblado y equipado, muy luminoso, con la cocina independiente y DOS dormitorios: El salón es una autentica maravilla, grande, luminoso, bien equipado(incluso dispone de chimenea! ). Su magnifica ubicacion nos permite disfrutar del centro de la ciudad y todas su ventajas y servicios, asi como de la cercana TRIANA.. . MEJOR VISITAR. -Segunda planta, exterior con ascensor! -Contratos de temporada(9-11 meses)renovables. -Preguntar por otra modalidad de contrato -El inquilino atenderá una comisión de gestión, según ley(equivalente a una mensualidad) -Se exige solvencia economica demostrable(Contrato en vigor/nomina).",False,good,False,True,,12.0,{'typology': 'flat'},"{'subtitle': 'Arenal - Museo - Tetuán, Sevilla', 'title': 'Piso en calle Arjona, 9'}",False,False,False,False,False,False,
105926041,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/34/e4/1267204345.webp,,83,3,1500.0,"{'price': {'amount': 1500.0, 'currencySuffix': '€/mes'}}",flat,rent,120.0,True,3,2,"calle San Jorge, 15",Sevilla,Sevilla,Triana,es,Calle Betis - Pagés del Corro,37.3853402,-6.0042231,True,https://www.idealista.com/inmueble/105926041/,850,"AMPLIA VIVIENDA EN EL BARRIO DE TRIANA, JUNTO AL PUENTE DE TRIANA Y MERCADO DE ABASTOS. Inmejorable situación. IDEAL PARA FAMILIAS. NO SE ADMITEN ESTUDIANTES. Amplia vivienda de 116 metros cuadrados, toda exterior a un gran patio central recientemente reformado, lo que dota a la vivienda de muchísima luz y garantiza el descanso. La vivienda consta de tres dormitorios, dos baños, salón muy amplio, cocina totalmente amueblada y equipada y una pequeño trastero interior. Dos balcones que dan al salón. Está dotado de aire acondicionado centralizado, termo eléctrico.  Azotea comunitaria visitable con tendereros.  Comunidad incluida en el precio. Suministros de agua y luz aparte. Fianza de una mensualidad para garantía del arrendador y otra mensualidad a depositar en la Junta de Andalucía. Por parte de la propiedad se hará un seguro de alquiler, y una vez lo autorice el arrendatario, se podrá firmar contrato por años renovables. DISPONIBILIDAD INMEDIATA. NO SE ADMITEN MASCOTAS, NO DUDE EN CONTACTAR CON NOSOTROS PARA HACER UNA VISITA AL INMUEBLE. GESTIÓN 24. Asesores Inmobiliarios.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 160.0}",13.0,{'typology': 'flat'},"{'subtitle': 'Calle Betis - Pagés del Corro, Sevilla', 'title': 'Piso en calle San Jorge, 15'}",False,False,False,False,False,False,
105925896,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d3/fa/d4/1267200526.webp,17009831,5,1,850.0,"{'price': {'amount': 850.0, 'currencySuffix': '€/mes'}}",flat,rent,95.0,True,3,1,barrio Ronda de Triana-Patrocinio-Turruñuelo,Sevilla,Sevilla,Triana,es,Ronda de Triana-Patrocinio-Turruñuelo,37.3857887,-6.0086309,False,https://www.idealista.com/inmueble/105925896/,1200,"Estupendo piso en triana  consta de 2 habitaciones completamente amuebladas, salon amueblado con aire acondicionado, cocina amueblada y equipada y baño, todo esta reformado, muy luminoso,  se busca perfil con contrato trabajo indefinido y solvencia economica los suministros no incluidos en el precio no admite mascotas no pierdas la oportunidad de visitarlo lo antes posible 1. Piso → piso en sevilla zona manuel arellano-pagés del corro, 95 m. De superficie, una habitación doble y 2 habitaciones sencillas, un baño, propiedad para entrar a vivir. Extras: autobuses, árboles, céntrico, centros médicos, cerca de universidad, colegios, hospitales, parques, supermercados.",False,good,False,False,,9.0,{'typology': 'flat'},"{'subtitle': 'Ronda de Triana-Patrocinio-Turruñuelo, Sevilla', 'title': 'Piso'}",False,False,False,False,False,False,
94445460,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/56/bc/889042591.webp,,18,3,1300.0,"{'price': {'amount': 1300.0, 'currencySuffix': '€/mes'}}",flat,rent,110.0,True,3,2,"Gonzalo Bilbao, 18",Sevilla,Sevilla,Centro,es,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.3916867,-5.9807378,True,https://www.idealista.com/inmueble/94445460/,1349,"Inmobiliaria Portacoeli les trae este magnífico piso en alquiler, plaza de garaje incluida en el precio. La vivienda cuenta con 3 habitaciones, 2 baños completos, cocina, lavadero, amplio salón, aire acondicionado centralizado, plaza de garaje incluida en el precio. Se encuentra en una zona privilegiada con todos los servicios cercanos (Colegios, universidades, Centros de Salud, Ocio, Deporte.. . ). Al escoger INMOBILIARIA PORTACOELI elige el trato cercano, asesoramiento profesional y buen servicio Post-Venta. No dude en contactar para solicitar más información y concertar una visita, estaremos encantados de atenderle. WhatsApp +34 663 65 06 76.",True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",12.0,{'typology': 'flat'},"{'subtitle': 'Puerta Carmona-Puerta Osario-Amador de los Ríos, Sevilla', 'title': 'Piso en Gonzalo Bilbao, 18'}",True,False,True,False,False,False,
39114623,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/66/06/ab/254180657.webp,Arjona,20,2,950.0,"{'price': {'amount': 950.0, 'currencySuffix': '€/mes'}}",flat,rent,90.0,True,2,1,barrio Arenal - Museo - Tetuán,Sevilla,Sevilla,Centro,es,Arenal - Museo - Tetuán,37.3874501,-6.0009189,False,https://www.idealista.com/inmueble/39114623/,494,"FANTASTICA UBICACION! Bonito piso en alquiler en pleno arenal de Sevilla. EL piso es exterior muy luminoso. Consta de dos amplios dormitorios, gran salón comedor, cuarto de baño y cocina. El precio incluye gastos de comunidad y agua. Si quiere mas información y o organizar una visita no dude en pedirla.",False,good,False,True,,11.0,{'typology': 'flat'},"{'subtitle': 'Arenal - Museo - Tetuán, Sevilla', 'title': 'Piso'}",False,False,False,False,False,False,
91283934,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/1d/50/862614185.webp,Arjona 15,24,2,950.0,"{'price': {'amount': 950.0, 'currencySuffix': '€/mes'}}",flat,rent,80.0,True,2,1,calle Arjona,Sevilla,Sevilla,Centro,es,Arenal - Museo - Tetuán,37.3861993,-6.0034806,False,https://www.idealista.com/inmueble/91283934/,752,"FANTÁSTICO PISO AMUEBLADO EN PLENO BARRIO DEL ARENAL. El piso es exterior muy luminoso. Consta de un amplio salón, dos dormitorios con sus armarios empotrados, cocina amueblada y cuarto de baño. Aire acondicionado frío-calor en salon y dormitorios. Destaca en el piso los techos altos, la amplitud del salón y el tamaño del dormitorio principal. El salón tiene Chimenea muy agradable para el invierno. Magnifica situación a pocos minutos andando del centro histórico de Sevilla y Triana. Con todos los servicios al lado y una magnífica salida a la S-30, Plaza de Armas a 5 minutos andando con cines, restaurantes, aparcamientos, Mercadona. Comunidad y agua incluidas en el precio. SI quiere mas información y organizar una visita no dude en llamar"". "".",False,good,False,True,,12.0,{'typology': 'flat'},"{'subtitle': 'Arenal - Museo - Tetuán, Sevilla', 'title': 'Piso en calle Arjona'}",False,False,False,False,False,False,
105919461,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/64/bf/1267015301.webp,2C,13,2,700.0,"{'price': {'amount': 700.0, 'currencySuffix': '€/mes'}}",studio,rent,50.0,True,0,1,calle Regina,Sevilla,Sevilla,Centro,es,Encarnación-Las Setas,37.3953913,-5.9905821,False,https://www.idealista.com/inmueble/105919461/,874,"¡Vive la auténtica experiencia sevillana en pleno corazón de la ciudad! Este encantador estudio de 50 m² construidos y 30 m² útiles se encuentra en una zona emblemática, rodeada de restaurantes temáticos, tiendas, bares y pubs. A solo unos pasos de la Catedral de Sevilla y otros monumentos famosos, disfrutarás de la rica historia y cultura que ofrece esta maravillosa ciudad. El estudio, situado en la segunda planta de un edificio con ascensor y orientación este, cuenta con aire acondicionado y calefacción eléctrica para tu máximo confort. Dispone de una cocina americana equipada, un baño completo, terraza y balcón, perfectos para relajarte después de un día explorando la ciudad. Además, el piso tiene internet de alta velocidad para que siempre estés conectado. La ubicación es inmejorable: cerca de líneas de autobuses, tranvía, estación de metro y trenes, así como servicio de alquiler de bicicletas y motocicletas por horas. También encontrarás supermercados y mercados tradicionales en la Plaza de la Encarnación. Ideal para estudiantes, ya que está cerca de universidades como la Escuela Superior de Ingenieros y la Facultad de Comunicación. No se admiten mascotas. ¡No pierdas esta oportunidad de vivir en pleno centro de Sevilla con todos los servicios y seguridad que necesitas!",False,good,False,False,,14.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Encarnación-Las Setas, Sevilla', 'title': 'Estudio en calle Regina'}",False,False,False,False,False,False,
105911209,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/dd/ef/1266761368.webp,ISB-1115,11,bj,900.0,"{'price': {'amount': 900.0, 'currencySuffix': '€/mes'}}",flat,rent,57.0,True,2,1,barrio López de Gomara,Sevilla,Sevilla,Triana,es,López de Gomara,37.3768502,-6.0036898,False,https://www.idealista.com/inmueble/105911209/,1490,"Piso recién reformado en magnifica ubicación, muy cerca de la calle República Argentina y Esperanza de Triana. Este piso cuenta con dos dormitorios amplios, cocina, patio, amplio salón y un baño. Aire acondicionado en salón y habitación principal. Diseñado y pensando en tu confort diario. Situado en una entreplanta sin ascensor, este piso ha sido recién reformado, por lo que puede estrenarlo por completo, siendo el hogar acogedor que necesita. La ubicación es inmejorable, rodeado de comercios, bancos, bares y colegios, y a solo cuatro minutos del metro. Este piso se alquila amueblado a la necesidad el inquilino. Este inmueble orientado al oeste garantiza una buena iluminación natural. No pierdas la oportunidad de vivir en uno de los barrios más demandado y auténtico de Sevilla. ¡Contáctanos para más información y ven a visitarlo! Informamos a nuestros clientes que en el precio de alquiler o venta no incluye los honorarios de la agencia inmobiliaria. Documento F. I. A. a disposición del consumidor según Decreto 218/2005 Junta de Andalucía.",True,good,False,False,,16.0,{'typology': 'flat'},"{'subtitle': 'López de Gomara, Sevilla', 'title': 'Piso'}",False,False,False,False,False,False,
27059853,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/ac/15/50089332.webp,p-231a,19,1,990.0,"{'price': {'amount': 990.0, 'currencySuffix': '€/mes'}}",flat,rent,90.0,True,2,2,"calle Amor de Dios, 47",Sevilla,Sevilla,Centro,es,Alameda,37.3966317,-5.9939512,True,https://www.idealista.com/inmueble/27059853/,906,"AUNQUE SOMOS INMOBILIARIA, NO LE COBRAMOS COMISIÓN AL INQUILINO. la alameda, calle amor de dios, frente a la plaza. magnífico piso de 90 m2 en edificio recientemente rehabilitado. 2 habitaciones (1 en suite) ambas con armarios empotrados, 2 baños, salón, cocina independiente, hall, pequeño patio y dos balcones dando a la plaza de la alameda de hércules. exterior magníficas calidades: mármol, a/c frio-calor centralizado, puertas de madera maciza lacas en blanco, video portero... techos de 4,5 metros de altura. magníficas vistas. ascensor. comunidad incluida",False,good,False,True,,11.0,{'typology': 'flat'},"{'subtitle': 'Alameda, Sevilla', 'title': 'Piso en calle Amor de Dios, 47'}",False,False,False,False,False,False,
105910398,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/1e/61/1266722358.webp,Acedo-Trajano,13,1,925.0,"{'price': {'amount': 925.0, 'currencySuffix': '€/mes'}}",flat,rent,50.0,True,1,1,calle Trajano,Sevilla,Sevilla,Centro,es,Alameda,37.3970229,-5.9927145,False,https://www.idealista.com/inmueble/105910398/,971,"Disponibilidad Inmediata! En plena calle Trajano, en una bonita Casa Palacio rehabilitada apartamento de un dormitorio y un baño. El dormitorio muy agradable y silencioso dando a un bonito patio interior con un buen armario empotrado vestido. Cocina independiente con lavadora secadora. Salón con un buen balcón a Trajano, suelo de mármol crema marfil, carpintería lacada en blanco, aire acondicionado frio calor. Amplio y luminoso, una primera planta sin ascensor. Sitio con encanto, con una importante entrada señorial y balcón a Trajano visitable. Si esta buscando un buen piso en el centro, no lo dude y contacte con Nosotros! Disponibilidad inmediata!",False,good,False,False,,19.0,{'typology': 'flat'},"{'subtitle': 'Alameda, Sevilla', 'title': 'Piso en calle Trajano'}",False,False,False,False,False,False,
91241429,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/b8/ee/901161548.webp,,19,2,875.0,"{'price': {'amount': 875.0, 'currencySuffix': '€/mes'}}",flat,rent,70.0,False,2,1,calle Alcázares,Sevilla,Sevilla,Centro,es,Encarnación-Las Setas,37.3956637,-5.99027,False,https://www.idealista.com/inmueble/91241429/,914,"Magnífica vivienda recientemente reformada, junto a la plaza de la Encarnación, a escasos metros de la Setas y de la Plaza del Cristo de Burgos. Vivienda interior pero luminosa, muy tranquila, techos altos. El edificio NO dispone de ascensor.",False,good,False,False,,13.0,{'typology': 'flat'},"{'subtitle': 'Encarnación-Las Setas, Sevilla', 'title': 'Piso en calle Alcázares'}",False,False,False,False,False,False,
86350033,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/7d/b3/1266533150.webp,A-6159,22,2,1250.0,"{'price': {'amount': 1250.0, 'currencySuffix': '€/mes'}}",flat,rent,147.0,True,3,2,calle Bailén,Sevilla,Sevilla,Centro,es,Arenal - Museo - Tetuán,37.3894393,-5.9993609,False,https://www.idealista.com/inmueble/86350033/,354,"¡Descubre tu nuevo hogar en el corazón de Sevilla!   Catedral Asesores Inmobiliarios saca al mercado este espectacular piso de 147 m², ubicado en la emblemática Calle Bailén, te ofrece una experiencia de vida inigualable en pleno centro de la ciudad. Consta de 3 amplios dormitorios con armarios empotrados y 2 baños completos, ideal para familias o compartir entre amigos. La vivienda se encuentra en la segunda planta de un edificio sin ascensor, construido en 1970, pero en excelente estado de conservación. El salón-comedor es muy espacioso y cuenta con dos balcones que dan a la calle, proporcionando una gran luminosidad y un ambiente acogedor. La cocina está completamente amueblada y equipada con electrodomésticos, además de disponer de un cuarto lavadero y un trastero adicional para mayor comodidad.  Este piso destaca por su luminosidad, gracias a su orientación exterior. Además, dispone de aire acondicionado y gas natural para garantizar tu confort durante todo el año. La comunidad está incluida en el precio del alquiler, y existe la posibilidad de alquilar una plaza de garaje en el mismo edificio (no incluida en el precio). Ubicado en la Plaza de la Magdalena, estarás rodeado de todo tipo de servicios: supermercados, comercios, restaurantes, colegios, y paradas de autobús y taxi. A tan solo unos pasos del Corte Inglés de la Plaza de la Magdalena y la iglesia, y con fácil acceso en coche. No pierdas esta oportunidad única de vivir en una de las zonas más privilegiadas de Sevilla. ¡Ven a visitarlo y enamórate!",False,good,False,False,,9.0,{'typology': 'flat'},"{'subtitle': 'Arenal - Museo - Tetuán, Sevilla', 'title': 'Piso en calle Bailén'}",False,False,False,False,False,False,
104836326,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/19/76/1233360342.webp,W-02VR7S,47,2,2500.0,"{'price': {'amount': 2500.0, 'currencySuffix': '€/mes'}}",penthouse,rent,185.0,True,2,3,barrio Arenal - Museo - Tetuán,Sevilla,Sevilla,Centro,es,Arenal - Museo - Tetuán,37.39056,-5.997982,False,https://www.idealista.com/inmueble/104836326/,311,"Ático Duplex con terraza en el Centro de Sevilla *Alquileres menores a un año, favor de consultar precio de alquiler. Este elegante ático duplex de 2 dormitorios y 2 baños completos, más un aseo de invitados, se ubica en el corazón del barrio del Arenal en Sevilla. Cuenta con una amplia y luminosa área de estar y comedor, perfecta para relajarse y recibir a invitados. Adyacente a la sala de estar, se encuentra el área de TV y estudio en la segunda planta, ideal para el trabajo en casa o para disfrutar de películas y series. Posibilidad de convertirla en una 3ra HABITACIÓN. El apartamento cuenta con dos terrazas privadas. Una de ellas ofrece impresionantes vistas a la icónica Giralda, el símbolo más reconocido de Sevilla. La segunda terraza, con acceso desde el área de TV, proporciona un espacio acogedor para disfrutar del aire libre, y del agradable clima de la ciudad. Los dos dormitorios, uno de los cuales principales con vestidor y baño en suite, el cual cuenta también con jacuzzi, son amplios y cómodos, cada uno con su propio cuarto de baño completamente equipado. Además, de un aseo de cortesía para los invitados. En general, este ático Duplex en el barrio del Arenal combina el encanto y la elegancia de Sevilla con todas las comodidades modernas, convirtiéndolo en un refugio urbano perfecto. El Barrio del Arenal en Sevilla se encuentra en el corazón de la ciudad, justo al lado del río Guadalquivir y a poca distancia de la Catedral y la Giralda. Es conocido por su vibrante ambiente y su historia ligada al comercio marítimo y la actividad portuaria. Esta ubicación privilegiada lo convierte en un lugar muy popular para los turistas y los sevillanos que buscan disfrutar de la vida nocturna, los restaurantes tradicionales y las típicas tabernas sevillanas. Además, el Barrio del Arenal está cerca de importantes atracciones como la Plaza de Toros de la Maestranza y el Puente de Triana, lo que lo convierte en un punto de partida ideal para explorar la rica cultura y la historia de Sevilla.",False,good,False,True,,14.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Arenal - Museo - Tetuán, Sevilla', 'title': 'Ático'}",True,True,False,False,False,False,
